Years,Months,Dates,Hours,TotalHeating
2015,12,7,22,457.6
2015,12,7,23,439.2
2015,12,8,0,416.4
2015,12,8,1,406.5
2015,12,8,2,403.9
2015,12,8,3,406.7
2015,12,8,4,409.4
2015,12,8,5,416
2015,12,8,6,439.5
2015,12,8,7,497.9
2015,12,8,8,500.5
2015,12,8,9,469.5
2015,12,8,10,469.8
2015,12,8,11,456
2015,12,8,12,446.5
2015,12,8,13,447.3
2015,12,8,14,438.9
2015,12,8,15,432.4
2015,12,8,16,429.9
2015,12,8,17,442.5
2015,12,8,18,441.3
2015,12,8,19,442.1
2015,12,8,20,434.4
2015,12,8,21,418.9
2015,12,8,22,399.5
2015,12,8,23,382
2015,12,9,0,368
2015,12,9,1,358.8
2015,12,9,2,357.1
2015,12,9,3,357.7
2015,12,9,4,361.2
2015,12,9,5,377.3
2015,12,9,6,410.7
2015,12,9,7,486.1
2015,12,9,8,510.8
2015,12,9,9,494.1
2015,12,9,10,479.2
2015,12,9,11,455.1
2015,12,9,12,424.1
2015,12,9,13,412.9
2015,12,9,14,405.1
2015,12,9,15,409.9
2015,12,9,16,429.1
2015,12,9,17,448.1
2015,12,9,18,456.2
2015,12,9,19,461.1
2015,12,9,20,457.9
2015,12,9,21,442.7
2015,12,9,22,426.2
2015,12,9,23,411.7
2015,12,10,0,393.4
2015,12,10,1,386.8
2015,12,10,2,385.9
2015,12,10,3,386.1
2015,12,10,4,391.5
2015,12,10,5,399.6
2015,12,10,6,425.5
2015,12,10,7,482.3
2015,12,10,8,497.4
2015,12,10,9,479.1
2015,12,10,10,468.1
2015,12,10,11,460.4
2015,12,10,12,459.3
2015,12,10,13,461.7
2015,12,10,14,458.1
2015,12,10,15,456.5
2015,12,10,16,452.4
2015,12,10,17,445.6
2015,12,10,18,441.9
2015,12,10,19,439.6
2015,12,10,20,434.8
2015,12,10,21,422.1
2015,12,10,22,411.3
2015,12,10,23,402.4
2015,12,11,0,384.9
2015,12,11,1,379.3
2015,12,11,2,388.8
2015,12,11,3,394
2015,12,11,4,409.2
2015,12,11,5,428.1
2015,12,11,6,463.1
2015,12,11,7,523
2015,12,11,8,551.1
2015,12,11,9,541.4
2015,12,11,10,514.4
2015,12,11,11,523
2015,12,11,12,522.4
2015,12,11,13,491.3
2015,12,11,14,463.3
2015,12,11,15,467.4
2015,12,11,16,493.2
2015,12,11,17,514.6
2015,12,11,18,516.2
2015,12,11,19,504.1
2015,12,11,20,502
2015,12,11,21,499
2015,12,11,22,479.1
2015,12,11,23,468.4
2015,12,12,0,461
2015,12,12,1,460.9
2015,12,12,2,464.1
2015,12,12,3,467
2015,12,12,4,475.4
2015,12,12,5,483.3
2015,12,12,6,489.5
2015,12,12,7,504.6
2015,12,12,8,520.9
2015,12,12,9,551.2
2015,12,12,10,573.2
2015,12,12,11,551.3
2015,12,12,12,516.9
2015,12,12,13,493.1
2015,12,12,14,479.4
2015,12,12,15,489.1
2015,12,12,16,497.3
2015,12,12,17,504.5
2015,12,12,18,509.1
2015,12,12,19,499.9
2015,12,12,20,491.7
2015,12,12,21,476.4
2015,12,12,22,465.2
2015,12,12,23,454
2015,12,13,0,445.3
2015,12,13,1,443.1
2015,12,13,2,442
2015,12,13,3,444.8
2015,12,13,4,449.2
2015,12,13,5,457.9
2015,12,13,6,469.9
2015,12,13,7,486
2015,12,13,8,513.3
2015,12,13,9,546.7
2015,12,13,10,570.6
2015,12,13,11,555.5
2015,12,13,12,519.2
2015,12,13,13,493.6
2015,12,13,14,477.5
2015,12,13,15,474.3
2015,12,13,16,491.5
2015,12,13,17,510.9
2015,12,13,18,520.7
2015,12,13,19,524.8
2015,12,13,20,540.2
2015,12,13,21,524.2
2015,12,13,22,519.6
2015,12,13,23,512.2
2015,12,14,0,505.8
2015,12,14,1,503.9
2015,12,14,2,504.4
2015,12,14,3,506.2
2015,12,14,4,513.3
2015,12,14,5,528.5
2015,12,14,6,557.1
2015,12,14,7,623.6
2015,12,14,8,654.1
2015,12,14,9,627
2015,12,14,10,627.4
2015,12,14,11,609.3
2015,12,14,12,580.2
2015,12,14,13,587.7
2015,12,14,14,574.9
2015,12,14,15,568.5
2015,12,14,16,565.4
2015,12,14,17,562.5
2015,12,14,18,562.2
2015,12,14,19,563.4
2015,12,14,20,551.7
2015,12,14,21,530.2
2015,12,14,22,518.6
2015,12,14,23,503.5
2015,12,15,0,498.2
2015,12,15,1,485
2015,12,15,2,481.7
2015,12,15,3,483.1
2015,12,15,4,488.9
2015,12,15,5,503.5
2015,12,15,6,529.3
2015,12,15,7,593.5
2015,12,15,8,614
2015,12,15,9,594.8
2015,12,15,10,581.9
2015,12,15,11,571.9
2015,12,15,12,566.2
2015,12,15,13,555.5
2015,12,15,14,557.1
2015,12,15,15,557.3
2015,12,15,16,556.5
2015,12,15,17,558
2015,12,15,18,547.8
2015,12,15,19,545.2
2015,12,15,20,539.6
2015,12,15,21,522.2
2015,12,15,22,515.8
2015,12,15,23,504.1
2015,12,16,0,485.6
2015,12,16,1,478.2
2015,12,16,2,479.9
2015,12,16,3,482.9
2015,12,16,4,489.1
2015,12,16,5,501.3
2015,12,16,6,529.6
2015,12,16,7,593.6
2015,12,16,8,621.8
2015,12,16,9,609.2
2015,12,16,10,598.6
2015,12,16,11,595.7
2015,12,16,12,583.7
2015,12,16,13,574.9
2015,12,16,14,567
2015,12,16,15,558.5
2015,12,16,16,549.3
2015,12,16,17,536.9
2015,12,16,18,532.4
2015,12,16,19,527
2015,12,16,20,513
2015,12,16,21,493
2015,12,16,22,474.9
2015,12,16,23,460.4
2015,12,17,0,446.1
2015,12,17,1,435.1
2015,12,17,2,427.5
2015,12,17,3,426.1
2015,12,17,4,427.9
2015,12,17,5,431
2015,12,17,6,448.6
2015,12,17,7,499.8
2015,12,17,8,516.1
2015,12,17,9,497.3
2015,12,17,10,480.2
2015,12,17,11,462.8
2015,12,17,12,447.7
2015,12,17,13,440.1
2015,12,17,14,434
2015,12,17,15,429.8
2015,12,17,16,426.4
2015,12,17,17,426.8
2015,12,17,18,420.9
2015,12,17,19,423.1
2015,12,17,20,419.2
2015,12,17,21,403.5
2015,12,17,22,392.1
2015,12,17,23,381
2015,12,18,0,367.3
2015,12,18,1,361.4
2015,12,18,2,359
2015,12,18,3,359.1
2015,12,18,4,363.1
2015,12,18,5,370.5
2015,12,18,6,396.2
2015,12,18,7,454
2015,12,18,8,465
2015,12,18,9,448.6
2015,12,18,10,438.6
2015,12,18,11,432.4
2015,12,18,12,431.1
2015,12,18,13,427.3
2015,12,18,14,417.9
2015,12,18,15,412
2015,12,18,16,409.3
2015,12,18,17,412.7
2015,12,18,18,406.4
2015,12,18,19,402.9
2015,12,18,20,406.7
2015,12,18,21,385.5
2015,12,18,22,373
2015,12,18,23,361.9
2015,12,19,0,354.5
2015,12,19,1,344.5
2015,12,19,2,342.5
2015,12,19,3,342.6
2015,12,19,4,344.2
2015,12,19,5,346.1
2015,12,19,6,354.3
2015,12,19,7,372.4
2015,12,19,8,389.8
2015,12,19,9,411.1
2015,12,19,10,426.5
2015,12,19,11,428.7
2015,12,19,12,419.3
2015,12,19,13,411.1
2015,12,19,14,402.5
2015,12,19,15,387.3
2015,12,19,16,381.3
2015,12,19,17,378.6
2015,12,19,18,374.4
2015,12,19,19,371.9
2015,12,19,20,363.9
2015,12,19,21,351.1
2015,12,19,22,333.7
2015,12,19,23,324.8
2015,12,20,0,315.3
2015,12,20,1,308.3
2015,12,20,2,300.9
2015,12,20,3,300.2
2015,12,20,4,304.2
2015,12,20,5,307.8
2015,12,20,6,316.1
2015,12,20,7,330.4
2015,12,20,8,347.1
2015,12,20,9,369.6
2015,12,20,10,392.6
2015,12,20,11,395.6
2015,12,20,12,390.4
2015,12,20,13,375.2
2015,12,20,14,360.3
2015,12,20,15,358.2
2015,12,20,16,354.8
2015,12,20,17,354.3
2015,12,20,18,355.8
2015,12,20,19,363.4
2015,12,20,20,362.6
2015,12,20,21,353.2
2015,12,20,22,344.8
2015,12,20,23,338.4
2015,12,21,0,327.3
2015,12,21,1,325.2
2015,12,21,2,325.3
2015,12,21,3,328.1
2015,12,21,4,334.1
2015,12,21,5,349.2
2015,12,21,6,381.1
2015,12,21,7,426.8
2015,12,21,8,451.2
2015,12,21,9,446.6
2015,12,21,10,441.3
2015,12,21,11,433.2
2015,12,21,12,409
2015,12,21,13,409.1
2015,12,21,14,399.3
2015,12,21,15,404.9
2015,12,21,16,413.3
2015,12,21,17,412.9
2015,12,21,18,412.9
2015,12,21,19,409.5
2015,12,21,20,404.6
2015,12,21,21,392.5
2015,12,21,22,383.5
2015,12,21,23,370.1
2015,12,22,0,364
2015,12,22,1,371.5
2015,12,22,2,379.1
2015,12,22,3,388.7
2015,12,22,4,393.8
2015,12,22,5,405.1
2015,12,22,6,430.1
2015,12,22,7,470.7
2015,12,22,8,487.6
2015,12,22,9,483.1
2015,12,22,10,478.4
2015,12,22,11,475.3
2015,12,22,12,462.2
2015,12,22,13,453.7
2015,12,22,14,444.8
2015,12,22,15,424.1
2015,12,22,16,404.4
2015,12,22,17,391.5
2015,12,22,18,382.4
2015,12,22,19,382.9
2015,12,22,20,380.2
2015,12,22,21,365.7
2015,12,22,22,356.9
2015,12,22,23,344.5
2015,12,23,0,330.5
2015,12,23,1,324
2015,12,23,2,320.6
2015,12,23,3,325.5
2015,12,23,4,328.2
2015,12,23,5,336.6
2015,12,23,6,362.4
2015,12,23,7,396.9
2015,12,23,8,421.5
2015,12,23,9,440.3
2015,12,23,10,452.5
2015,12,23,11,441.5
2015,12,23,12,426.1
2015,12,23,13,423.9
2015,12,23,14,428.2
2015,12,23,15,434.3
2015,12,23,16,435.6
2015,12,23,17,441.1
2015,12,23,18,438.6
2015,12,23,19,436.5
2015,12,23,20,447.4
2015,12,23,21,450.5
2015,12,23,22,439
2015,12,23,23,428.8
2015,12,24,0,421.3
2015,12,24,1,417.3
2015,12,24,2,417.8
2015,12,24,3,424.6
2015,12,24,4,430.4
2015,12,24,5,429.4
2015,12,24,6,439.6
2015,12,24,7,461.6
2015,12,24,8,470.2
2015,12,24,9,490.1
2015,12,24,10,511.2
2015,12,24,11,519
2015,12,24,12,512.9
2015,12,24,13,504.1
2015,12,24,14,493.6
2015,12,24,15,480.3
2015,12,24,16,471.1
2015,12,24,17,456.7
2015,12,24,18,435.9
2015,12,24,19,418.2
2015,12,24,20,416.1
2015,12,24,21,399.8
2015,12,24,22,387.2
2015,12,24,23,379.8
2015,12,25,0,382
2015,12,25,1,394.1
2015,12,25,2,399.8
2015,12,25,3,403.9
2015,12,25,4,408.9
2015,12,25,5,424.7
2015,12,25,6,444.9
2015,12,25,7,467.1
2015,12,25,8,480.2
2015,12,25,9,493.2
2015,12,25,10,507.4
2015,12,25,11,507.6
2015,12,25,12,492.1
2015,12,25,13,470.8
2015,12,25,14,459.3
2015,12,25,15,464
2015,12,25,16,467.3
2015,12,25,17,470.9
2015,12,25,18,470.2
2015,12,25,19,467.8
2015,12,25,20,464.4
2015,12,25,21,454.6
2015,12,25,22,439.8
2015,12,25,23,426.5
2015,12,26,0,417.9
2015,12,26,1,414.1
2015,12,26,2,417.2
2015,12,26,3,416.1
2015,12,26,4,420.1
2015,12,26,5,424.4
2015,12,26,6,439.6
2015,12,26,7,458.8
2015,12,26,8,468.7
2015,12,26,9,485.5
2015,12,26,10,505.8
2015,12,26,11,521.7
2015,12,26,12,523.1
2015,12,26,13,510.7
2015,12,26,14,489
2015,12,26,15,477.7
2015,12,26,16,474
2015,12,26,17,473.6
2015,12,26,18,472
2015,12,26,19,475.2
2015,12,26,20,474.3
2015,12,26,21,473.7
2015,12,26,22,473.2
2015,12,26,23,471
2015,12,27,0,470.1
2015,12,27,1,468.8
2015,12,27,2,465.9
2015,12,27,3,460.1
2015,12,27,4,447.1
2015,12,27,5,434.6
2015,12,27,6,424.4
2015,12,27,7,426.5
2015,12,27,8,433.4
2015,12,27,9,443.4
2015,12,27,10,455.8
2015,12,27,11,470.3
2015,12,27,12,469.5
2015,12,27,13,451.2
2015,12,27,14,449.1
2015,12,27,15,455.1
2015,12,27,16,457.3
2015,12,27,17,459.2
2015,12,27,18,463.3
2015,12,27,19,466.7
2015,12,27,20,467.1
2015,12,27,21,459.5
2015,12,27,22,451.3
2015,12,27,23,444.1
2015,12,28,0,435.5
2015,12,28,1,427.6
2015,12,28,2,441
2015,12,28,3,467.2
2015,12,28,4,476.2
2015,12,28,5,493.4
2015,12,28,6,523
2015,12,28,7,559.4
2015,12,28,8,586.7
2015,12,28,9,602.2
2015,12,28,10,615.5
2015,12,28,11,612.7
2015,12,28,12,581.5
2015,12,28,13,562
2015,12,28,14,561.8
2015,12,28,15,567.2
2015,12,28,16,566.8
2015,12,28,17,572.1
2015,12,28,18,565.3
2015,12,28,19,566.1
2015,12,28,20,552.8
2015,12,28,21,526.9
2015,12,28,22,516
2015,12,28,23,506.4
2015,12,29,0,493.6
2015,12,29,1,493.1
2015,12,29,2,495.7
2015,12,29,3,498.5
2015,12,29,4,502.8
2015,12,29,5,512.2
2015,12,29,6,532.4
2015,12,29,7,558.5
2015,12,29,8,586.3
2015,12,29,9,600.1
2015,12,29,10,616
2015,12,29,11,614.3
2015,12,29,12,617.8
2015,12,29,13,610.1
2015,12,29,14,604.3
2015,12,29,15,601.8
2015,12,29,16,594.8
2015,12,29,17,587
2015,12,29,18,570
2015,12,29,19,565.1
2015,12,29,20,555.5
2015,12,29,21,538.3
2015,12,29,22,524.7
2015,12,29,23,508.1
2015,12,30,0,497.7
2015,12,30,1,491.4
2015,12,30,2,491.4
2015,12,30,3,495
2015,12,30,4,494
2015,12,30,5,504.3
2015,12,30,6,519.4
2015,12,30,7,549.6
2015,12,30,8,567
2015,12,30,9,587.5
2015,12,30,10,597.7
2015,12,30,11,598.2
2015,12,30,12,592.4
2015,12,30,13,584.3
2015,12,30,14,572.9
2015,12,30,15,562.4
2015,12,30,16,557
2015,12,30,17,553.4
2015,12,30,18,545.5
2015,12,30,19,540.5
2015,12,30,20,539.6
2015,12,30,21,529.6
2015,12,30,22,521.4
2015,12,30,23,513.4
2015,12,31,0,500.5
2015,12,31,1,501
2015,12,31,2,500
2015,12,31,3,515.1
2015,12,31,4,522
2015,12,31,5,535.1
2015,12,31,6,554.1
2015,12,31,7,580.5
2015,12,31,8,596.7
2015,12,31,9,622.3
2015,12,31,10,646.5
2015,12,31,11,655.2
2015,12,31,12,652.9
2015,12,31,13,658.6
2015,12,31,14,657.8
2015,12,31,15,652.5
2015,12,31,16,650.4
2015,12,31,17,634.2
2015,12,31,18,586.6
2015,12,31,19,525
2015,12,31,20,513.5
2015,12,31,21,502.7
2015,12,31,22,490.2
2015,12,31,23,462.9
2016,1,1,0,450.5
2016,1,1,1,452
2016,1,1,2,453
2016,1,1,3,452.2
2016,1,1,4,454.6
2016,1,1,5,467.2
2016,1,1,6,485.9
2016,1,1,7,498.9
2016,1,1,8,509.7
2016,1,1,9,518.4
2016,1,1,10,519.1
2016,1,1,11,493.7
2016,1,1,12,504
2016,1,1,13,490.6
2016,1,1,14,480.4
2016,1,1,15,475.6
2016,1,1,16,475.7
2016,1,1,17,493.8
2016,1,1,18,480.6
2016,1,1,19,474.5
2016,1,1,20,461.2
2016,1,1,21,445.2
2016,1,1,22,432.5
2016,1,1,23,423.4
2016,1,2,0,432.5
2016,1,2,1,456.3
2016,1,2,2,458.9
2016,1,2,3,471.7
2016,1,2,4,478.6
2016,1,2,5,492.5
2016,1,2,6,512.4
2016,1,2,7,537.6
2016,1,2,8,568.7
2016,1,2,9,605.8
2016,1,2,10,650.8
2016,1,2,11,667.9
2016,1,2,12,673.3
2016,1,2,13,698.9
2016,1,2,14,696.6
2016,1,2,15,684
2016,1,2,16,676.9
2016,1,2,17,676.4
2016,1,2,18,676.6
2016,1,2,19,681.8
2016,1,2,20,678.5
2016,1,2,21,662.7
2016,1,2,22,649.4
2016,1,2,23,640.1
2016,1,3,0,631.7
2016,1,3,1,632.7
2016,1,3,2,637.9
2016,1,3,3,638.7
2016,1,3,4,646.7
2016,1,3,5,649.5
2016,1,3,6,663.8
2016,1,3,7,674.6
2016,1,3,8,695.1
2016,1,3,9,722.2
2016,1,3,10,750.7
2016,1,3,11,752.2
2016,1,3,12,747
2016,1,3,13,711.7
2016,1,3,14,689.6
2016,1,3,15,681.4
2016,1,3,16,703.6
2016,1,3,17,715.5
2016,1,3,18,723.9
2016,1,3,19,729.4
2016,1,3,20,721.2
2016,1,3,21,703.5
2016,1,3,22,696.1
2016,1,3,23,684
2016,1,4,0,669.6
2016,1,4,1,663.6
2016,1,4,2,666.8
2016,1,4,3,675.5
2016,1,4,4,683.4
2016,1,4,5,686.7
2016,1,4,6,702.4
2016,1,4,7,767.5
2016,1,4,8,808.6
2016,1,4,9,801.4
2016,1,4,10,794.5
2016,1,4,11,773.5
2016,1,4,12,749.1
2016,1,4,13,738.7
2016,1,4,14,727.4
2016,1,4,15,731.8
2016,1,4,16,736.8
2016,1,4,17,744.9
2016,1,4,18,745.4
2016,1,4,19,741.5
2016,1,4,20,737.7
2016,1,4,21,711.5
2016,1,4,22,698.1
2016,1,4,23,681.5
2016,1,5,0,660.7
2016,1,5,1,659.1
2016,1,5,2,664.5
2016,1,5,3,674.8
2016,1,5,4,677.5
2016,1,5,5,681.6
2016,1,5,6,703.9
2016,1,5,7,754.6
2016,1,5,8,806.7
2016,1,5,9,787.8
2016,1,5,10,778
2016,1,5,11,761.9
2016,1,5,12,740.6
2016,1,5,13,708.3
2016,1,5,14,688.6
2016,1,5,15,678.8
2016,1,5,16,704.9
2016,1,5,17,727.1
2016,1,5,18,731
2016,1,5,19,730
2016,1,5,20,722.5
2016,1,5,21,697.5
2016,1,5,22,687.3
2016,1,5,23,676.9
2016,1,6,0,659
2016,1,6,1,656
2016,1,6,2,661
2016,1,6,3,676.1
2016,1,6,4,681.9
2016,1,6,5,689.5
2016,1,6,6,716
2016,1,6,7,780.3
2016,1,6,8,809.8
2016,1,6,9,792.1
2016,1,6,10,782.9
2016,1,6,11,764.9
2016,1,6,12,745.8
2016,1,6,13,732.9
2016,1,6,14,728
2016,1,6,15,723.7
2016,1,6,16,738.2
2016,1,6,17,745.2
2016,1,6,18,738.1
2016,1,6,19,732
2016,1,6,20,721
2016,1,6,21,704.5
2016,1,6,22,687.5
2016,1,6,23,669.6
2016,1,7,0,651.9
2016,1,7,1,647.7
2016,1,7,2,651.9
2016,1,7,3,661.9
2016,1,7,4,671.6
2016,1,7,5,674.3
2016,1,7,6,694.1
2016,1,7,7,761.8
2016,1,7,8,795.4
2016,1,7,9,759.5
2016,1,7,10,740.2
2016,1,7,11,727.3
2016,1,7,12,707.9
2016,1,7,13,696.5
2016,1,7,14,697
2016,1,7,15,700.5
2016,1,7,16,707
2016,1,7,17,712.2
2016,1,7,18,706.8
2016,1,7,19,700.7
2016,1,7,20,691.6
2016,1,7,21,669.1
2016,1,7,22,661.9
2016,1,7,23,649.1
2016,1,8,0,629.1
2016,1,8,1,621.2
2016,1,8,2,618.1
2016,1,8,3,622.1
2016,1,8,4,623
2016,1,8,5,638.6
2016,1,8,6,664.5
2016,1,8,7,724.6
2016,1,8,8,768.9
2016,1,8,9,753.8
2016,1,8,10,735.8
2016,1,8,11,727
2016,1,8,12,722
2016,1,8,13,711.3
2016,1,8,14,703
2016,1,8,15,698.6
2016,1,8,16,687.9
2016,1,8,17,688.3
2016,1,8,18,671.2
2016,1,8,19,670.7
2016,1,8,20,658.2
2016,1,8,21,637.8
2016,1,8,22,625.6
2016,1,8,23,616.1
2016,1,9,0,608.5
2016,1,9,1,600.7
2016,1,9,2,599.3
2016,1,9,3,602
2016,1,9,4,603.8
2016,1,9,5,607.8
2016,1,9,6,617.6
2016,1,9,7,633.7
2016,1,9,8,649.3
2016,1,9,9,666.6
2016,1,9,10,686.7
2016,1,9,11,686.7
2016,1,9,12,668.9
2016,1,9,13,656.8
2016,1,9,14,642.6
2016,1,9,15,635.8
2016,1,9,16,628.5
2016,1,9,17,632.4
2016,1,9,18,624.6
2016,1,9,19,617.2
2016,1,9,20,605.1
2016,1,9,21,592.3
2016,1,9,22,580.6
2016,1,9,23,572
2016,1,10,0,562.2
2016,1,10,1,557
2016,1,10,2,549.5
2016,1,10,3,552.1
2016,1,10,4,557.7
2016,1,10,5,563.1
2016,1,10,6,574.9
2016,1,10,7,588.8
2016,1,10,8,603.7
2016,1,10,9,628.6
2016,1,10,10,657.8
2016,1,10,11,661
2016,1,10,12,655.9
2016,1,10,13,656.5
2016,1,10,14,654.2
2016,1,10,15,648.2
2016,1,10,16,638.2
2016,1,10,17,627.5
2016,1,10,18,622.3
2016,1,10,19,624
2016,1,10,20,613.3
2016,1,10,21,589.3
2016,1,10,22,574.5
2016,1,10,23,560.4
2016,1,11,0,544.3
2016,1,11,1,537.4
2016,1,11,2,536.1
2016,1,11,3,541.3
2016,1,11,4,554.3
2016,1,11,5,569
2016,1,11,6,595.3
2016,1,11,7,652.1
2016,1,11,8,673.8
2016,1,11,9,653.3
2016,1,11,10,642.6
2016,1,11,11,634.6
2016,1,11,12,627.3
2016,1,11,13,621.7
2016,1,11,14,627.6
2016,1,11,15,618.1
2016,1,11,16,615.3
2016,1,11,17,614.9
2016,1,11,18,607.4
2016,1,11,19,607.5
2016,1,11,20,597.1
2016,1,11,21,582
2016,1,11,22,575.6
2016,1,11,23,565.1
2016,1,12,0,544.9
2016,1,12,1,539.5
2016,1,12,2,542.6
2016,1,12,3,549.5
2016,1,12,4,558.9
2016,1,12,5,570.6
2016,1,12,6,588.5
2016,1,12,7,652.1
2016,1,12,8,676.4
2016,1,12,9,653.3
2016,1,12,10,643.4
2016,1,12,11,636.2
2016,1,12,12,631.7
2016,1,12,13,626.5
2016,1,12,14,627.9
2016,1,12,15,621.9
2016,1,12,16,618.5
2016,1,12,17,606.2
2016,1,12,18,605.3
2016,1,12,19,603.3
2016,1,12,20,595.9
2016,1,12,21,577.4
2016,1,12,22,560.5
2016,1,12,23,546.7
2016,1,13,0,534.9
2016,1,13,1,537.8
2016,1,13,2,540
2016,1,13,3,542.7
2016,1,13,4,552.6
2016,1,13,5,565
2016,1,13,6,600
2016,1,13,7,682.2
2016,1,13,8,712.9
2016,1,13,9,699.5
2016,1,13,10,696.8
2016,1,13,11,684.7
2016,1,13,12,671.8
2016,1,13,13,668.7
2016,1,13,14,664.3
2016,1,13,15,656.5
2016,1,13,16,661.1
2016,1,13,17,668.7
2016,1,13,18,665
2016,1,13,19,661
2016,1,13,20,650.3
2016,1,13,21,636.3
2016,1,13,22,620.2
2016,1,13,23,606.7
2016,1,14,0,587
2016,1,14,1,581.2
2016,1,14,2,583.8
2016,1,14,3,588.4
2016,1,14,4,593
2016,1,14,5,594.9
2016,1,14,6,614.4
2016,1,14,7,678
2016,1,14,8,712.5
2016,1,14,9,699.1
2016,1,14,10,693
2016,1,14,11,679.8
2016,1,14,12,659.6
2016,1,14,13,682.7
2016,1,14,14,672.5
2016,1,14,15,672.8
2016,1,14,16,676.9
2016,1,14,17,673.8
2016,1,14,18,667.7
2016,1,14,19,660.6
2016,1,14,20,649
2016,1,14,21,634.4
2016,1,14,22,618.7
2016,1,14,23,604.9
2016,1,15,0,594.2
2016,1,15,1,588.8
2016,1,15,2,595
2016,1,15,3,599.6
2016,1,15,4,608.9
2016,1,15,5,625.4
2016,1,15,6,644.2
2016,1,15,7,708
2016,1,15,8,745.8
2016,1,15,9,734.4
2016,1,15,10,722.2
2016,1,15,11,695.3
2016,1,15,12,695.3
2016,1,15,13,695.3
2016,1,15,14,695.3
2016,1,15,15,695.3
2016,1,15,16,695.3
2016,1,15,17,695.3
2016,1,15,18,695.3
2016,1,15,19,695.3
2016,1,15,20,695.3
2016,1,15,21,695.3
2016,1,15,22,695.3
2016,1,15,23,695.3
2016,1,16,0,695.1
2016,1,16,1,695.3
2016,1,16,2,695.3
2016,1,16,3,695.3
2016,1,16,4,695.3
2016,1,16,5,695.3
2016,1,16,6,695.9
2016,1,16,7,695.7
2016,1,16,8,695.7
2016,1,16,9,695.3
2016,1,16,10,695.3
2016,1,16,11,695.3
2016,1,16,12,695.3
2016,1,16,13,695.3
2016,1,16,14,695.3
2016,1,16,15,695.3
2016,1,16,16,695.3
2016,1,16,17,695.3
2016,1,16,18,695.3
2016,1,16,19,695.3
2016,1,16,20,695.3
2016,1,16,21,695.3
2016,1,16,22,695.3
2016,1,16,23,695.3
2016,1,17,0,694.8
2016,1,17,1,694.8
2016,1,17,2,695
2016,1,17,3,695
2016,1,17,4,695
2016,1,17,5,695.2
2016,1,17,6,695.7
2016,1,17,7,695.7
2016,1,17,8,695.7
2016,1,17,9,695.3
2016,1,17,10,695.3
2016,1,17,11,695.3
2016,1,17,12,695.3
2016,1,17,13,695.3
2016,1,17,14,695.3
2016,1,17,15,695.3
2016,1,17,16,695.3
2016,1,17,17,695.3
2016,1,17,18,695.3
2016,1,17,19,695.3
2016,1,17,20,695.3
2016,1,17,21,695.3
2016,1,17,22,695.3
2016,1,17,23,695.3
2016,1,18,0,694.7
2016,1,18,1,694.7
2016,1,18,2,694.7
2016,1,18,3,695
2016,1,18,4,695.2
2016,1,18,5,695.2
2016,1,18,6,695.6
2016,1,18,7,695.7
2016,1,18,8,695.4
2016,1,18,9,701.7
2016,1,18,10,809.6
2016,1,18,11,782.7
2016,1,18,12,746
2016,1,18,13,735.8
2016,1,18,14,695.3
2016,1,18,15,689.5
2016,1,18,16,710.8
2016,1,18,17,717.6
2016,1,18,18,720.6
2016,1,18,19,716.6
2016,1,18,20,705.2
2016,1,18,21,683.3
2016,1,18,22,661.2
2016,1,18,23,648.2
2016,1,19,0,632.7
2016,1,19,1,628.5
2016,1,19,2,635.1
2016,1,19,3,640.6
2016,1,19,4,657.5
2016,1,19,5,672.8
2016,1,19,6,693.2
2016,1,19,7,747.1
2016,1,19,8,769.4
2016,1,19,9,748
2016,1,19,10,734.1
2016,1,19,11,708
2016,1,19,12,695.6
2016,1,19,13,652.4
2016,1,19,14,633.1
2016,1,19,15,619.5
2016,1,19,16,640.3
2016,1,19,17,671.6
2016,1,19,18,690.5
2016,1,19,19,694
2016,1,19,20,692.6
2016,1,19,21,678.1
2016,1,19,22,675.9
2016,1,19,23,672.1
2016,1,20,0,666.3
2016,1,20,1,668.3
2016,1,20,2,669.8
2016,1,20,3,683.7
2016,1,20,4,702.7
2016,1,20,5,726.3
2016,1,20,6,755.4
2016,1,20,7,815.1
2016,1,20,8,853.4
2016,1,20,9,839
2016,1,20,10,828.5
2016,1,20,11,795.4
2016,1,20,12,775.1
2016,1,20,13,767.9
2016,1,20,14,725.3
2016,1,20,15,710.2
2016,1,20,16,712.8
2016,1,20,17,746.8
2016,1,20,18,767
2016,1,20,19,769
2016,1,20,20,768.3
2016,1,20,21,752.3
2016,1,20,22,736.2
2016,1,20,23,727
2016,1,21,0,717.8
2016,1,21,1,722.6
2016,1,21,2,725.2
2016,1,21,3,737.9
2016,1,21,4,752.8
2016,1,21,5,762
2016,1,21,6,791.6
2016,1,21,7,861.6
2016,1,21,8,894.7
2016,1,21,9,904.2
2016,1,21,10,886.5
2016,1,21,11,817.9
2016,1,21,12,755.9
2016,1,21,13,723.9
2016,1,21,14,701.5
2016,1,21,15,694.9
2016,1,21,16,704.1
2016,1,21,17,739.8
2016,1,21,18,754.8
2016,1,21,19,752.3
2016,1,21,20,732.8
2016,1,21,21,707.5
2016,1,21,22,689.9
2016,1,21,23,675.9
2016,1,22,0,662.7
2016,1,22,1,661
2016,1,22,2,665.8
2016,1,22,3,668.2
2016,1,22,4,672.2
2016,1,22,5,683.2
2016,1,22,6,709.6
2016,1,22,7,777.6
2016,1,22,8,798.8
2016,1,22,9,793.7
