Years,Months,Dates,Hours,NL_load_
2012,6,20,15,14202
2012,6,20,16,13389
2012,6,20,17,12920
2012,6,20,18,12320
2012,6,20,19,11864
2012,6,20,20,11914
2012,6,20,21,11474
2012,6,20,22,10442
2012,6,20,23,9779
2012,6,21,0,9386
2012,6,21,1,9252
2012,6,21,2,9241
2012,6,21,3,9200
2012,6,21,4,10176
2012,6,21,5,12062
2012,6,21,6,13564
2012,6,21,7,14368
2012,6,21,8,14691
2012,6,21,9,14863
2012,6,21,10,14736
2012,6,21,11,14917
2012,6,21,12,14921
2012,6,21,13,14793
2012,6,21,14,14608
2012,6,21,15,14494
2012,6,21,16,13874
2012,6,21,17,13537
2012,6,21,18,13249
2012,6,21,19,12745
2012,6,21,20,12256
2012,6,21,21,11500
2012,6,21,22,10459
2012,6,21,23,9733
2012,6,22,0,9372
2012,6,22,1,9202
2012,6,22,2,9101
2012,6,22,3,9088
2012,6,22,4,10106
2012,6,22,5,11945
2012,6,22,6,13433
2012,6,22,7,14223
2012,6,22,8,14499
2012,6,22,9,14680
2012,6,22,10,14561
2012,6,22,11,14559
2012,6,22,12,14346
2012,6,22,13,14138
2012,6,22,14,13936
2012,6,22,15,13813
2012,6,22,16,13128
2012,6,22,17,12589
2012,6,22,18,12081
2012,6,22,19,11436
2012,6,22,20,11299
2012,6,22,21,10974
2012,6,22,22,10052
2012,6,22,23,9313
2012,6,23,0,8853
2012,6,23,1,8646
2012,6,23,2,8552
2012,6,23,3,8215
2012,6,23,4,8495
2012,6,23,5,9288
2012,6,23,6,10397
2012,6,23,7,11469
2012,6,23,8,11971
2012,6,23,9,12071
2012,6,23,10,11949
2012,6,23,11,11751
2012,6,23,12,11509
2012,6,23,13,11254
2012,6,23,14,11234
2012,6,23,15,11296
2012,6,23,16,11219
2012,6,23,17,10983
2012,6,23,18,10687
2012,6,23,19,10416
2012,6,23,20,10588
2012,6,23,21,10194
2012,6,23,22,9439
2012,6,23,23,8814
2012,6,24,0,8443
2012,6,24,1,8289
2012,6,24,2,8225
2012,6,24,3,7967
2012,6,24,4,7907
2012,6,24,5,8316
2012,6,24,6,9085
2012,6,24,7,9854
2012,6,24,8,10515
2012,6,24,9,11008
2012,6,24,10,11328
2012,6,24,11,11306
2012,6,24,12,11086
2012,6,24,13,10873
2012,6,24,14,10849
2012,6,24,15,11240
2012,6,24,16,11270
2012,6,24,17,11110
2012,6,24,18,10871
2012,6,24,19,10536
2012,6,24,20,10743
2012,6,24,21,10364
2012,6,24,22,9520
2012,6,24,23,8890
2012,6,25,0,8615
2012,6,25,1,8527
2012,6,25,2,8574
2012,6,25,3,8635
2012,6,25,4,9737
2012,6,25,5,11646
2012,6,25,6,13180
2012,6,25,7,13918
2012,6,25,8,14223
2012,6,25,9,14447
2012,6,25,10,14359
2012,6,25,11,14434
2012,6,25,12,14361
2012,6,25,13,14145
2012,6,25,14,14041
2012,6,25,15,13890
2012,6,25,16,13115
2012,6,25,17,12635
2012,6,25,18,12109
2012,6,25,19,11566
2012,6,25,20,11415
2012,6,25,21,10970
2012,6,25,22,9938
2012,6,25,23,9151
2012,6,26,0,8800
2012,6,26,1,8669
2012,6,26,2,8648
2012,6,26,3,8741
2012,6,26,4,9755
2012,6,26,5,11651
2012,6,26,6,13129
2012,6,26,7,13921
2012,6,26,8,14203
2012,6,26,9,14303
2012,6,26,10,14190
2012,6,26,11,14393
2012,6,26,12,14321
2012,6,26,13,14168
2012,6,26,14,14026
2012,6,26,15,13880
2012,6,26,16,13092
2012,6,26,17,12600
2012,6,26,18,12086
2012,6,26,19,11645
2012,6,26,20,11651
2012,6,26,21,11184
2012,6,26,22,10101
2012,6,26,23,9466
2012,6,27,0,9176
2012,6,27,1,9087
2012,6,27,2,9091
2012,6,27,3,9190
2012,6,27,4,10191
2012,6,27,5,12070
2012,6,27,6,13671
2012,6,27,7,14532
2012,6,27,8,14806
2012,6,27,9,14991
2012,6,27,10,14942
2012,6,27,11,14977
2012,6,27,12,14916
2012,6,27,13,14756
2012,6,27,14,14588
2012,6,27,15,14414
2012,6,27,16,13495
2012,6,27,17,12963
2012,6,27,18,12499
2012,6,27,19,12037
2012,6,27,20,11982
2012,6,27,21,11590
2012,6,27,22,10541
2012,6,27,23,9728
2012,6,28,0,9432
2012,6,28,1,9293
2012,6,28,2,9307
2012,6,28,3,9329
2012,6,28,4,10360
2012,6,28,5,12237
2012,6,28,6,13726
2012,6,28,7,14650
2012,6,28,8,15044
2012,6,28,9,15278
2012,6,28,10,15274
2012,6,28,11,15422
2012,6,28,12,15365
2012,6,28,13,15234
2012,6,28,14,15118
2012,6,28,15,14914
2012,6,28,16,14167
2012,6,28,17,13711
2012,6,28,18,13281
2012,6,28,19,12573
2012,6,28,20,12406
2012,6,28,21,12003
2012,6,28,22,10922
2012,6,28,23,10110
2012,6,29,0,9726
2012,6,29,1,9530
2012,6,29,2,9500
2012,6,29,3,9486
2012,6,29,4,10405
2012,6,29,5,12232
2012,6,29,6,13806
2012,6,29,7,14613
2012,6,29,8,14862
2012,6,29,9,15009
2012,6,29,10,14929
2012,6,29,11,14908
2012,6,29,12,14724
2012,6,29,13,14459
2012,6,29,14,14188
2012,6,29,15,14065
2012,6,29,16,13333
2012,6,29,17,12749
2012,6,29,18,12205
2012,6,29,19,11571
2012,6,29,20,11469
2012,6,29,21,11272
2012,6,29,22,10384
2012,6,29,23,9617
2012,6,30,0,9122
2012,6,30,1,8916
2012,6,30,2,8846
2012,6,30,3,8562
2012,6,30,4,8774
2012,6,30,5,9561
2012,6,30,6,10736
2012,6,30,7,11857
2012,6,30,8,12317
2012,6,30,9,12444
2012,6,30,10,12336
2012,6,30,11,12161
2012,6,30,12,11941
2012,6,30,13,11737
2012,6,30,14,11672
2012,6,30,15,11709
2012,6,30,16,11541
2012,6,30,17,11218
2012,6,30,18,11083
2012,6,30,19,10860
2012,6,30,20,10953
2012,6,30,21,10502
2012,6,30,22,9799
2012,6,30,23,9171
2012,7,1,0,8781
2012,7,1,1,8566
2012,7,1,2,8428
2012,7,1,3,8095
2012,7,1,4,8075
2012,7,1,5,8410
2012,7,1,6,9060
2012,7,1,7,9833
2012,7,1,8,10343
2012,7,1,9,10746
2012,7,1,10,10943
2012,7,1,11,10872
2012,7,1,12,10736
2012,7,1,13,10591
2012,7,1,14,10604
2012,7,1,15,11040
2012,7,1,16,11117
2012,7,1,17,11015
2012,7,1,18,10837
2012,7,1,19,10509
2012,7,1,20,10715
2012,7,1,21,10439
2012,7,1,22,9627
2012,7,1,23,9063
2012,7,2,0,8843
2012,7,2,1,8739
2012,7,2,2,8771
2012,7,2,3,8866
2012,7,2,4,9888
2012,7,2,5,11661
2012,7,2,6,13241
2012,7,2,7,13953
2012,7,2,8,14204
2012,7,2,9,14424
2012,7,2,10,14350
2012,7,2,11,14533
2012,7,2,12,14504
2012,7,2,13,14398
2012,7,2,14,14269
2012,7,2,15,14126
2012,7,2,16,13370
2012,7,2,17,12921
2012,7,2,18,12408
2012,7,2,19,11899
2012,7,2,20,11870
2012,7,2,21,11434
2012,7,2,22,10429
2012,7,2,23,9752
2012,7,3,0,9438
2012,7,3,1,9311
2012,7,3,2,9333
2012,7,3,3,9341
2012,7,3,4,10323
2012,7,3,5,12061
2012,7,3,6,13536
2012,7,3,7,14392
2012,7,3,8,14758
2012,7,3,9,15034
2012,7,3,10,14942
2012,7,3,11,15061
2012,7,3,12,15009
2012,7,3,13,14857
2012,7,3,14,14696
2012,7,3,15,14515
2012,7,3,16,13627
2012,7,3,17,13103
2012,7,3,18,12574
2012,7,3,19,12202
2012,7,3,20,12178
2012,7,3,21,11638
2012,7,3,22,10668
2012,7,3,23,9935
2012,7,4,0,9577
2012,7,4,1,9459
2012,7,4,2,9496
2012,7,4,3,9545
2012,7,4,4,10528
2012,7,4,5,12387
2012,7,4,6,14012
2012,7,4,7,14871
2012,7,4,8,15230
2012,7,4,9,15435
2012,7,4,10,15299
2012,7,4,11,15343
2012,7,4,12,15390
2012,7,4,13,15271
2012,7,4,14,15142
2012,7,4,15,14902
2012,7,4,16,13919
2012,7,4,17,13406
2012,7,4,18,12794
2012,7,4,19,12328
2012,7,4,20,12311
2012,7,4,21,11878
2012,7,4,22,10818
2012,7,4,23,10076
2012,7,5,0,9722
2012,7,5,1,9603
2012,7,5,2,9629
2012,7,5,3,9683
2012,7,5,4,10635
2012,7,5,5,12437
2012,7,5,6,13997
2012,7,5,7,14968
2012,7,5,8,15335
2012,7,5,9,15607
2012,7,5,10,15542
2012,7,5,11,15630
2012,7,5,12,15615
2012,7,5,13,15473
2012,7,5,14,15291
2012,7,5,15,15106
2012,7,5,16,14227
2012,7,5,17,13795
2012,7,5,18,13238
2012,7,5,19,12729
2012,7,5,20,12527
2012,7,5,21,11943
2012,7,5,22,10908
2012,7,5,23,10259
2012,7,6,0,9940
2012,7,6,1,9775
2012,7,6,2,9783
2012,7,6,3,9877
2012,7,6,4,10788
2012,7,6,5,12566
2012,7,6,6,14152
2012,7,6,7,15005
2012,7,6,8,15333
2012,7,6,9,15360
2012,7,6,10,15152
2012,7,6,11,15089
2012,7,6,12,14923
2012,7,6,13,14691
2012,7,6,14,14408
2012,7,6,15,14257
2012,7,6,16,13564
2012,7,6,17,13039
2012,7,6,18,12394
2012,7,6,19,11737
2012,7,6,20,11683
2012,7,6,21,11397
2012,7,6,22,10507
2012,7,6,23,9735
2012,7,7,0,9253
2012,7,7,1,9033
2012,7,7,2,8903
2012,7,7,3,8644
2012,7,7,4,8806
2012,7,7,5,9557
2012,7,7,6,10651
2012,7,7,7,11780
2012,7,7,8,12202
2012,7,7,9,12269
2012,7,7,10,12150
2012,7,7,11,12016
2012,7,7,12,11821
2012,7,7,13,11597
2012,7,7,14,11555
2012,7,7,15,11603
2012,7,7,16,11504
2012,7,7,17,11235
2012,7,7,18,10934
2012,7,7,19,10715
2012,7,7,20,10861
2012,7,7,21,10504
2012,7,7,22,9829
2012,7,7,23,9207
2012,7,8,0,8858
2012,7,8,1,8633
2012,7,8,2,8544
2012,7,8,3,8307
2012,7,8,4,8258
2012,7,8,5,8596
2012,7,8,6,9252
2012,7,8,7,9988
2012,7,8,8,10647
2012,7,8,9,11072
2012,7,8,10,11342
2012,7,8,11,11338
2012,7,8,12,11208
2012,7,8,13,11031
2012,7,8,14,10973
2012,7,8,15,11345
2012,7,8,16,11359
2012,7,8,17,11194
2012,7,8,18,10930
2012,7,8,19,10730
2012,7,8,20,11051
2012,7,8,21,10496
2012,7,8,22,9742
2012,7,8,23,9208
2012,7,9,0,8944
2012,7,9,1,8881
2012,7,9,2,8920
2012,7,9,3,9029
2012,7,9,4,10017
2012,7,9,5,11770
2012,7,9,6,13386
2012,7,9,7,14176
2012,7,9,8,14527
2012,7,9,9,14818
2012,7,9,10,14747
2012,7,9,11,14860
2012,7,9,12,14772
2012,7,9,13,14582
2012,7,9,14,14363
2012,7,9,15,14153
2012,7,9,16,13326
2012,7,9,17,12835
2012,7,9,18,12225
2012,7,9,19,11772
2012,7,9,20,11837
2012,7,9,21,11393
2012,7,9,22,10362
2012,7,9,23,9680
2012,7,10,0,9388
2012,7,10,1,9229
2012,7,10,2,9208
2012,7,10,3,9310
2012,7,10,4,10131
2012,7,10,5,11760
2012,7,10,6,13254
2012,7,10,7,14089
2012,7,10,8,14457
2012,7,10,9,14594
2012,7,10,10,14497
2012,7,10,11,14575
2012,7,10,12,14524
2012,7,10,13,14428
2012,7,10,14,14204
2012,7,10,15,14035
2012,7,10,16,13223
2012,7,10,17,12719
2012,7,10,18,12165
2012,7,10,19,11797
2012,7,10,20,11778
2012,7,10,21,11242
2012,7,10,22,10266
2012,7,10,23,9565
2012,7,11,0,9226
2012,7,11,1,9083
2012,7,11,2,9076
2012,7,11,3,9190
2012,7,11,4,10038
2012,7,11,5,11710
2012,7,11,6,13227
2012,7,11,7,14058
2012,7,11,8,14419
2012,7,11,9,14520
2012,7,11,10,14536
2012,7,11,11,14575
2012,7,11,12,14484
2012,7,11,13,14335
2012,7,11,14,14130
2012,7,11,15,13981
2012,7,11,16,13256
2012,7,11,17,12775
2012,7,11,18,12187
2012,7,11,19,11792
2012,7,11,20,11744
2012,7,11,21,11291
2012,7,11,22,10288
2012,7,11,23,9643
2012,7,12,0,9298
2012,7,12,1,9171
2012,7,12,2,9151
2012,7,12,3,9255
2012,7,12,4,10181
2012,7,12,5,11951
2012,7,12,6,13414
2012,7,12,7,14160
2012,7,12,8,14423
2012,7,12,9,14593
2012,7,12,10,14492
2012,7,12,11,14564
2012,7,12,12,14460
2012,7,12,13,14275
2012,7,12,14,14063
2012,7,12,15,13849
2012,7,12,16,13190
2012,7,12,17,12768
2012,7,12,18,12210
2012,7,12,19,11722
2012,7,12,20,11698
2012,7,12,21,11285
2012,7,12,22,10349
2012,7,12,23,9708
2012,7,13,0,9383
2012,7,13,1,9227
2012,7,13,2,9212
2012,7,13,3,9343
2012,7,13,4,10172
2012,7,13,5,11732
2012,7,13,6,13217
2012,7,13,7,14138
2012,7,13,8,14513
2012,7,13,9,14688
2012,7,13,10,14614
2012,7,13,11,14581
2012,7,13,12,14416
2012,7,13,13,14206
2012,7,13,14,13919
2012,7,13,15,13748
2012,7,13,16,13016
2012,7,13,17,12538
2012,7,13,18,11967
2012,7,13,19,11390
2012,7,13,20,11370
2012,7,13,21,11006
2012,7,13,22,10033
2012,7,13,23,9348
2012,7,14,0,8924
2012,7,14,1,8729
2012,7,14,2,8651
2012,7,14,3,8526
2012,7,14,4,8668
2012,7,14,5,9348
2012,7,14,6,10372
2012,7,14,7,11476
2012,7,14,8,12037
2012,7,14,9,12189
2012,7,14,10,12118
2012,7,14,11,12003
2012,7,14,12,11831
2012,7,14,13,11586
2012,7,14,14,11438
2012,7,14,15,11620
2012,7,14,16,11487
2012,7,14,17,11194
2012,7,14,18,10791
2012,7,14,19,10496
2012,7,14,20,10732
2012,7,14,21,10247
2012,7,14,22,9501
2012,7,14,23,8897
2012,7,15,0,8535
2012,7,15,1,8372
2012,7,15,2,8243
2012,7,15,3,8012
2012,7,15,4,7956
2012,7,15,5,8255
2012,7,15,6,8926
2012,7,15,7,9640
2012,7,15,8,10215
2012,7,15,9,10618
2012,7,15,10,10815
2012,7,15,11,10785
2012,7,15,12,10654
2012,7,15,13,10452
2012,7,15,14,10369
2012,7,15,15,10765
2012,7,15,16,10911
2012,7,15,17,10749
2012,7,15,18,10602
2012,7,15,19,10404
2012,7,15,20,10703
2012,7,15,21,10156
2012,7,15,22,9369
2012,7,15,23,8814
2012,7,16,0,8581
2012,7,16,1,8524
2012,7,16,2,8580
2012,7,16,3,8752
2012,7,16,4,9582
2012,7,16,5,11199
2012,7,16,6,12693
2012,7,16,7,13503
2012,7,16,8,13832
2012,7,16,9,14104
2012,7,16,10,14145
2012,7,16,11,14291
2012,7,16,12,14240
2012,7,16,13,14081
2012,7,16,14,13998
2012,7,16,15,13930
2012,7,16,16,13268
2012,7,16,17,12918
2012,7,16,18,12458
2012,7,16,19,12189
2012,7,16,20,11819
2012,7,16,21,11128
2012,7,16,22,10169
2012,7,16,23,9540
2012,7,17,0,9247
2012,7,17,1,9109
2012,7,17,2,9111
2012,7,17,3,9190
2012,7,17,4,10031
2012,7,17,5,11618
2012,7,17,6,13102
2012,7,17,7,13878
2012,7,17,8,14169
2012,7,17,9,14354
2012,7,17,10,14238
2012,7,17,11,14261
2012,7,17,12,14232
2012,7,17,13,14074
2012,7,17,14,13915
2012,7,17,15,13738
2012,7,17,16,12936
2012,7,17,17,12458
2012,7,17,18,11968
2012,7,17,19,11816
2012,7,17,20,11673
2012,7,17,21,11057
2012,7,17,22,10116
2012,7,17,23,9466
2012,7,18,0,9151
2012,7,18,1,9034
2012,7,18,2,9042
2012,7,18,3,9168
2012,7,18,4,9958
2012,7,18,5,11593
2012,7,18,6,13048
2012,7,18,7,13828
2012,7,18,8,14179
2012,7,18,9,14304
2012,7,18,10,14317
2012,7,18,11,14378
2012,7,18,12,14265
2012,7,18,13,14097
2012,7,18,14,13937
2012,7,18,15,13762
2012,7,18,16,12976
2012,7,18,17,12517
2012,7,18,18,12148
2012,7,18,19,11946
2012,7,18,20,11770
2012,7,18,21,11115
2012,7,18,22,10174
2012,7,18,23,9523
2012,7,19,0,9222
2012,7,19,1,9067
2012,7,19,2,9041
2012,7,19,3,9219
2012,7,19,4,9997
2012,7,19,5,11613
2012,7,19,6,12988
2012,7,19,7,13812
2012,7,19,8,14148
2012,7,19,9,14338
2012,7,19,10,14232
2012,7,19,11,14206
2012,7,19,12,14061
2012,7,19,13,13887
2012,7,19,14,13734
2012,7,19,15,13642
2012,7,19,16,13030
2012,7,19,17,12579
2012,7,19,18,12084
2012,7,19,19,11659
2012,7,19,20,11589
2012,7,19,21,10995
2012,7,19,22,10136
2012,7,19,23,9432
2012,7,20,0,9137
2012,7,20,1,8964
2012,7,20,2,8927
2012,7,20,3,9048
2012,7,20,4,9780
2012,7,20,5,11224
2012,7,20,6,12678
2012,7,20,7,13503
2012,7,20,8,13772
2012,7,20,9,13922
2012,7,20,10,13749
2012,7,20,11,13682
2012,7,20,12,13568
2012,7,20,13,13257
2012,7,20,14,13053
2012,7,20,15,12946
2012,7,20,16,12443
2012,7,20,17,12031
2012,7,20,18,11566
2012,7,20,19,11096
2012,7,20,20,11114
2012,7,20,21,10750
2012,7,20,22,9865
2012,7,20,23,9184
2012,7,21,0,8786
2012,7,21,1,8581
2012,7,21,2,8479
2012,7,21,3,8317
2012,7,21,4,8323
2012,7,21,5,8978
2012,7,21,6,9931
2012,7,21,7,10930
2012,7,21,8,11391
2012,7,21,9,11532
2012,7,21,10,11484
2012,7,21,11,11311
2012,7,21,12,11146
2012,7,21,13,10956
2012,7,21,14,10929
2012,7,21,15,11001
2012,7,21,16,10889
2012,7,21,17,10669
2012,7,21,18,10350
2012,7,21,19,10235
2012,7,21,20,10492
2012,7,21,21,10026
2012,7,21,22,9333
2012,7,21,23,8756
2012,7,22,0,8426
2012,7,22,1,8242
2012,7,22,2,8134
2012,7,22,3,7970
2012,7,22,4,7825
2012,7,22,5,8157
2012,7,22,6,8823
2012,7,22,7,9507
2012,7,22,8,9936
2012,7,22,9,10165
2012,7,22,10,10278
2012,7,22,11,10196
2012,7,22,12,10053
2012,7,22,13,9939
2012,7,22,14,10029
2012,7,22,15,10396
2012,7,22,16,10585
2012,7,22,17,10484
2012,7,22,18,10395
2012,7,22,19,10327
2012,7,22,20,10624
2012,7,22,21,10075
2012,7,22,22,9352
2012,7,22,23,8836
2012,7,23,0,8568
2012,7,23,1,8532
2012,7,23,2,8540
2012,7,23,3,8663
2012,7,23,4,9369
2012,7,23,5,10794
2012,7,23,6,12260
2012,7,23,7,13098
2012,7,23,8,13483
2012,7,23,9,13674
2012,7,23,10,13622
2012,7,23,11,13720
2012,7,23,12,13682
2012,7,23,13,13574
2012,7,23,14,13423
2012,7,23,15,13323
2012,7,23,16,12664
2012,7,23,17,12201
2012,7,23,18,11754
2012,7,23,19,11451
2012,7,23,20,11545
2012,7,23,21,11047
2012,7,23,22,10161
2012,7,23,23,9501
2012,7,24,0,9187
2012,7,24,1,9062
2012,7,24,2,9022
2012,7,24,3,9088
2012,7,24,4,9785
2012,7,24,5,11198
2012,7,24,6,12668
2012,7,24,7,13587
2012,7,24,8,13944
2012,7,24,9,14141
2012,7,24,10,14082
2012,7,24,11,14150
2012,7,24,12,14059
2012,7,24,13,13922
2012,7,24,14,13758
2012,7,24,15,13553
2012,7,24,16,12855
2012,7,24,17,12363
2012,7,24,18,11903
2012,7,24,19,11549
2012,7,24,20,11688
2012,7,24,21,11179
2012,7,24,22,10263
2012,7,24,23,9625
2012,7,25,0,9339
2012,7,25,1,9198
2012,7,25,2,9186
2012,7,25,3,9273
2012,7,25,4,9901
2012,7,25,5,11336
2012,7,25,6,12816
2012,7,25,7,13795
2012,7,25,8,14209
2012,7,25,9,14439
2012,7,25,10,14407
2012,7,25,11,14432
2012,7,25,12,14284
2012,7,25,13,14142
2012,7,25,14,13976
2012,7,25,15,13750
2012,7,25,16,12964
2012,7,25,17,12482
2012,7,25,18,12014
2012,7,25,19,11658
2012,7,25,20,11803
2012,7,25,21,11305
2012,7,25,22,10475
2012,7,25,23,9762
2012,7,26,0,9431
2012,7,26,1,9305
2012,7,26,2,9270
2012,7,26,3,9346
2012,7,26,4,9942
2012,7,26,5,11290
2012,7,26,6,12712
2012,7,26,7,13606
2012,7,26,8,14015
2012,7,26,9,14213
2012,7,26,10,14162
2012,7,26,11,14199
2012,7,26,12,14116
2012,7,26,13,14023
2012,7,26,14,13851
2012,7,26,15,13637
2012,7,26,16,13142
2012,7,26,17,12733
2012,7,26,18,12247
2012,7,26,19,11788
2012,7,26,20,11849
2012,7,26,21,11378
2012,7,26,22,10490
2012,7,26,23,9799
2012,7,27,0,9457
2012,7,27,1,9295
2012,7,27,2,9266
2012,7,27,3,9388
2012,7,27,4,10012
2012,7,27,5,11299
2012,7,27,6,12654
2012,7,27,7,13622
2012,7,27,8,14132
2012,7,27,9,14378
2012,7,27,10,14374
2012,7,27,11,14415
2012,7,27,12,14313
2012,7,27,13,14103
2012,7,27,14,13858
2012,7,27,15,13748
2012,7,27,16,13178
2012,7,27,17,12640
2012,7,27,18,12208
2012,7,27,19,11919
2012,7,27,20,11606
2012,7,27,21,11241
2012,7,27,22,10459
2012,7,27,23,9769
2012,7,28,0,9296
2012,7,28,1,9090
2012,7,28,2,8955
2012,7,28,3,8888
2012,7,28,4,8813
2012,7,28,5,9303
2012,7,28,6,10207
2012,7,28,7,11222
2012,7,28,8,11749
2012,7,28,9,11960
2012,7,28,10,11903
2012,7,28,11,11699
2012,7,28,12,11504
2012,7,28,13,11303
2012,7,28,14,11271
2012,7,28,15,11274
2012,7,28,16,11141
2012,7,28,17,10958
2012,7,28,18,10726
2012,7,28,19,10564
2012,7,28,20,10737
2012,7,28,21,10217
2012,7,28,22,9519
2012,7,28,23,8899
2012,7,29,0,8571
2012,7,29,1,8417
2012,7,29,2,8299
2012,7,29,3,8155
2012,7,29,4,7970
2012,7,29,5,8277
2012,7,29,6,8850
2012,7,29,7,9541
2012,7,29,8,10102
2012,7,29,9,10383
2012,7,29,10,10581
2012,7,29,11,10519
2012,7,29,12,10329
2012,7,29,13,10167
2012,7,29,14,10173
2012,7,29,15,10577
2012,7,29,16,10670
2012,7,29,17,10536
2012,7,29,18,10473
2012,7,29,19,10578
2012,7,29,20,10664
2012,7,29,21,10072
2012,7,29,22,9399
2012,7,29,23,8896
2012,7,30,0,8621
2012,7,30,1,8529
2012,7,30,2,8533
2012,7,30,3,8717
2012,7,30,4,9261
2012,7,30,5,10637
2012,7,30,6,11962
2012,7,30,7,12762
2012,7,30,8,13117
2012,7,30,9,13381
2012,7,30,10,13361
2012,7,30,11,13427
2012,7,30,12,13331
2012,7,30,13,13114
2012,7,30,14,13007
2012,7,30,15,12952
2012,7,30,16,12321
2012,7,30,17,11896
2012,7,30,18,11478
2012,7,30,19,11362
2012,7,30,20,11310
2012,7,30,21,10692
2012,7,30,22,9821
2012,7,30,23,9193
2012,7,31,0,8896
2012,7,31,1,8787
2012,7,31,2,8746
2012,7,31,3,8862
2012,7,31,4,9426
2012,7,31,5,10719
2012,7,31,6,12084
2012,7,31,7,12916
2012,7,31,8,13275
2012,7,31,9,13490
2012,7,31,10,13431
2012,7,31,11,13405
2012,7,31,12,13301
2012,7,31,13,13149
2012,7,31,14,12990
2012,7,31,15,12941
2012,7,31,16,12306
2012,7,31,17,12001
2012,7,31,18,11634
2012,7,31,19,11597
2012,7,31,20,11302
2012,7,31,21,10656
2012,7,31,22,9853
2012,7,31,23,9206
2012,8,1,0,8964
2012,8,1,1,8817
2012,8,1,2,8822
2012,8,1,3,8921
2012,8,1,4,9432
2012,8,1,5,10715
2012,8,1,6,12229
2012,8,1,7,13195
2012,8,1,8,13573
2012,8,1,9,13696
2012,8,1,10,13663
2012,8,1,11,13752
2012,8,1,12,13758
2012,8,1,13,13673
2012,8,1,14,13582
2012,8,1,15,13483
2012,8,1,16,12769
2012,8,1,17,12277
2012,8,1,18,11935
2012,8,1,19,11938
2012,8,1,20,11662
2012,8,1,21,11103
2012,8,1,22,10227
2012,8,1,23,9594
2012,8,2,0,9255
2012,8,2,1,9135
2012,8,2,2,9080
2012,8,2,3,9282
2012,8,2,4,9802
2012,8,2,5,11064
2012,8,2,6,12483
2012,8,2,7,13203
2012,8,2,8,13572
2012,8,2,9,13722
2012,8,2,10,13631
2012,8,2,11,13639
2012,8,2,12,13575
2012,8,2,13,13414
2012,8,2,14,13258
2012,8,2,15,13095
2012,8,2,16,12467
2012,8,2,17,12061
2012,8,2,18,11627
2012,8,2,19,11351
2012,8,2,20,11333
2012,8,2,21,10792
2012,8,2,22,9902
2012,8,2,23,9231
2012,8,3,0,8898
2012,8,3,1,8793
2012,8,3,2,8776
2012,8,3,3,8986
2012,8,3,4,9560
2012,8,3,5,10755
2012,8,3,6,12137
2012,8,3,7,13060
2012,8,3,8,13454
2012,8,3,9,13573
2012,8,3,10,13514
2012,8,3,11,13460
2012,8,3,12,13254
2012,8,3,13,13065
2012,8,3,14,12872
2012,8,3,15,12803
2012,8,3,16,12361
2012,8,3,17,11914
2012,8,3,18,11560
2012,8,3,19,11317
2012,8,3,20,11085
2012,8,3,21,10602
2012,8,3,22,9846
2012,8,3,23,9206
2012,8,4,0,8810
2012,8,4,1,8628
2012,8,4,2,8508
2012,8,4,3,8454
2012,8,4,4,8430
2012,8,4,5,9061
2012,8,4,6,9925
2012,8,4,7,10957
2012,8,4,8,11477
2012,8,4,9,11642
2012,8,4,10,11635
2012,8,4,11,11564
2012,8,4,12,11389
2012,8,4,13,11210
2012,8,4,14,11179
2012,8,4,15,11251
2012,8,4,16,11119
2012,8,4,17,10895
2012,8,4,18,10661
2012,8,4,19,10679
2012,8,4,20,10685
2012,8,4,21,10138
2012,8,4,22,9450
2012,8,4,23,8844
2012,8,5,0,8550
2012,8,5,1,8361
2012,8,5,2,8237
2012,8,5,3,8190
2012,8,5,4,8019
2012,8,5,5,8276
2012,8,5,6,8850
2012,8,5,7,9563
2012,8,5,8,10039
2012,8,5,9,10384
2012,8,5,10,10597
2012,8,5,11,10581
2012,8,5,12,10423
2012,8,5,13,10305
2012,8,5,14,10377
2012,8,5,15,10831
2012,8,5,16,10929
2012,8,5,17,10811
2012,8,5,18,10780
2012,8,5,19,10968
2012,8,5,20,10880
2012,8,5,21,10195
2012,8,5,22,9560
2012,8,5,23,9038
2012,8,6,0,8763
2012,8,6,1,8678
2012,8,6,2,8676
2012,8,6,3,8954
2012,8,6,4,9491
2012,8,6,5,10775
2012,8,6,6,12245
2012,8,6,7,13068
2012,8,6,8,13458
2012,8,6,9,13788
2012,8,6,10,13779
2012,8,6,11,13842
2012,8,6,12,13748
2012,8,6,13,13636
2012,8,6,14,13492
2012,8,6,15,13468
2012,8,6,16,12683
2012,8,6,17,12223
2012,8,6,18,11727
2012,8,6,19,11762
2012,8,6,20,11528
2012,8,6,21,10877
2012,8,6,22,9976
2012,8,6,23,9331
2012,8,7,0,8969
2012,8,7,1,8822
2012,8,7,2,8805
2012,8,7,3,9028
2012,8,7,4,9583
2012,8,7,5,10948
2012,8,7,6,12339
2012,8,7,7,13241
2012,8,7,8,13596
2012,8,7,9,13659
2012,8,7,10,13694
2012,8,7,11,13739
2012,8,7,12,13669
2012,8,7,13,13485
2012,8,7,14,13328
2012,8,7,15,13176
2012,8,7,16,12524
2012,8,7,17,12102
2012,8,7,18,11728
2012,8,7,19,11782
2012,8,7,20,11460
2012,8,7,21,10824
2012,8,7,22,9885
2012,8,7,23,9259
2012,8,8,0,9010
2012,8,8,1,8898
2012,8,8,2,8847
2012,8,8,3,9041
