id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
86,BU03630671,Buiksloterham,845,387.0365279194,2.1832564604,0.3696487388,0.3710501724,0.375749097,0.3830860144,0.3945447956,0.4079820714,0.4330430027,0.4661003499,0.4796200629,0.4811039337,0.470964149,0.4585985578,0.4456559059,0.4468100276,0.4413691674,0.4360931819,0.43040501,0.4317240065,0.4320537555,0.4311469454,0.4222437198,0.4074874477,0.3952867312,0.3920716773,0.4651935398,0.4618136116,0.4609068015,0.4669247226,0.4700573389,0.4773118192,0.4876989157,0.4961899551,0.510616478,0.5282580547,0.5435089506,0.545734757,0.539469524,0.5374910295,0.5293297394,0.5200143272,0.5126774098,0.5126774098,0.5137490945,0.5191075173,0.5172938973,0.5058351162,0.4942938977,0.4833297403,0.0999139766,0.0972759839,0.0952974894,0.0969462349,0.0962042993,0.0980179193,0.1046129013,0.1254695317,0.1299211447,0.1225017899,0.1183799262,0.114175625,0.1100537615,0.1094767004,0.1060967723,0.1047777758,0.1035412167,0.1023046575,0.1055197114,0.1112078833,0.1128566288,0.1117025068,0.1128566288,0.1125268795,0.0966164856,0.0957096757,0.0943082419,0.0923297474,0.0933189946,0.0905161274,0.0925770593,0.094885303,0.0986774175,0.1047777758,0.1113727578,0.1094767004,0.1109605714,0.1101361987,0.1104659479,0.1056021485,0.1065089586,0.105437274,0.1065089586,0.1126093169,0.1131863778,0.1077455178,0.1063440841,0.100655912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,BU03630672,Nieuwendammerham,70,116.735551223,0.5996459456,0.1015264911,0.1019114041,0.1032019951,0.1052171284,0.1083643591,0.1120549965,0.1189381484,0.1280175692,0.1317308486,0.1321384036,0.1293534441,0.125957152,0.1224023663,0.1227193536,0.121224985,0.1197759004,0.1182136061,0.1185758773,0.118666445,0.1184173836,0.1159720533,0.1119191448,0.1085681366,0.1076851006,0.1277685078,0.126840188,0.1265911265,0.1282439887,0.1291043826,0.131096874,0.1339497593,0.1362818799,0.1402442207,0.1450895974,0.1492783576,0.1498896902,0.1481689021,0.1476254954,0.1453839427,0.1428254026,0.1408102693,0.1408102693,0.1411046147,0.1425763412,0.1420782184,0.1389309878,0.1357611151,0.1327497362,0.0274420399,0.0267174976,0.0261740909,0.0266269299,0.0264231523,0.0269212751,0.0287326309,0.0344610436,0.0356837087,0.0336459335,0.0325138361,0.0313590968,0.0302269995,0.0300685058,0.029140186,0.0287779148,0.0284382856,0.0280986564,0.0289816924,0.0305439867,0.0309968257,0.0306798384,0.0309968257,0.0309062578,0.0265363621,0.0262873007,0.0259023875,0.0253589808,0.0256306842,0.024860858,0.0254269067,0.0260608812,0.0271024107,0.0287779148,0.0305892706,0.0300685058,0.0304760609,0.0302496414,0.0303402092,0.0290043343,0.0292533957,0.0289590504,0.0292533957,0.0309288998,0.0310873934,0.0295930249,0.0292081118,0.0276458174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,BU03630673,Waterland,915,2636.8611896027,0.3470034766,0.0587514109,0.0589741527,0.0597209926,0.0608871112,0.0627083525,0.0648440528,0.0688271993,0.074081284,0.0762300867,0.0764659309,0.0748543289,0.0728889605,0.070831875,0.0710153094,0.0701505473,0.0693119901,0.0684079207,0.06861756,0.0686699698,0.0685258428,0.0671107776,0.064765438,0.0628262746,0.0623152788,0.073937157,0.0733999563,0.0732558293,0.0742123085,0.0747102018,0.0758632179,0.0775141273,0.0788636803,0.08115661,0.0839605355,0.0863844898,0.0867382561,0.0857424694,0.0854280105,0.0841308674,0.0826502899,0.0814841714,0.0814841714,0.0816545033,0.0825061629,0.0822179089,0.0803966676,0.0785623238,0.0768196972,0.0158801762,0.0154608976,0.0151464387,0.0154084878,0.0152905657,0.0155788197,0.0166270162,0.0199419374,0.02064947,0.019470249,0.0188151262,0.018146901,0.0174917782,0.017400061,0.0168628604,0.0166532211,0.0164566842,0.0162601474,0.0167711432,0.0176752126,0.0179372617,0.0177538273,0.0179372617,0.0178848519,0.015356078,0.015211951,0.0149892092,0.0146747503,0.0148319797,0.0143864963,0.0147140576,0.0150809264,0.0156836394,0.0166532211,0.0177014175,0.017400061,0.0176359052,0.0175048807,0.0175572905,0.0167842456,0.0169283726,0.0167580407,0.0169283726,0.0178979544,0.0179896715,0.0171249095,0.0169021677,0.0159980983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,BU03630792,Amstel III/Bullewijk,125,533.1454139893,0.2344576109,0.0396961886,0.0398466871,0.0403512996,0.0411392035,0.0423697499,0.0438127648,0.0465040318,0.0500540255,0.0515058932,0.0516652445,0.0505763437,0.0492484159,0.0478585182,0.0479824581,0.0473981698,0.0468315873,0.0462207405,0.0463623862,0.0463977976,0.0463004162,0.0453443082,0.0437596477,0.0424494256,0.0421041643,0.0499566441,0.0495936772,0.0494962958,0.050142554,0.0504789624,0.0512580133,0.0523734727,0.0532853165,0.0548345656,0.0567290759,0.0583668535,0.0586058805,0.0579330638,0.0577205953,0.056844163,0.0558437907,0.0550558869,0.0550558869,0.0551709739,0.0557464093,0.0555516466,0.0543211002,0.0530817009,0.0519042715,0.0107296567,0.0104463654,0.010233897,0.010410954,0.0103312783,0.0105260411,0.0112342692,0.0134740408,0.0139520948,0.0131553381,0.0127126955,0.0122612001,0.0118185575,0.0117565875,0.0113936206,0.0112519749,0.0111191822,0.0109863894,0.0113316506,0.0119424974,0.0121195545,0.0119956145,0.0121195545,0.012084143,0.0103755426,0.0102781612,0.0101276627,0.0099151943,0.0100214285,0.0097204315,0.0099417528,0.0101896327,0.0105968639,0.0112519749,0.0119602031,0.0117565875,0.0119159389,0.0118274103,0.0118628218,0.0113405035,0.0114378848,0.0113227978,0.0114378848,0.0120929959,0.0121549659,0.0115706776,0.0114201791,0.0108093323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,BU03630793,"Bijlmer-Centrum (D, F, H)",12385,312.7266860825,39.6032719662,6.7052587721,6.7306801362,6.8159164763,6.9490047964,7.1568618367,7.400607865,7.8552016775,8.4548468103,8.7000882106,8.7270049466,8.5430738984,8.3187677381,8.0839939618,8.1049292018,8.0062344897,7.9105305296,7.8073496975,7.8312756895,7.8372571855,7.8208080655,7.6593076333,7.391635617,7.1703202087,7.1120006047,8.4383976903,8.3770873422,8.3606382222,8.4698005543,8.5266247784,8.6582177265,8.8466348988,9.0006584629,9.2623489793,9.5823590996,9.859003364,9.899378472,9.7857300159,9.7498410318,9.6017989677,9.4328216595,9.2997333393,9.2997333393,9.3191732073,9.4163725434,9.3834743074,9.1756172671,8.9662648509,8.7673800586,1.8123937622,1.7645417821,1.7286527981,1.7585602861,1.7451019141,1.7780001502,1.8976301023,2.2759598228,2.3567100428,2.2221263467,2.1473576266,2.0710935305,1.9963248144,1.9858571904,1.9245468423,1.9006208503,1.8781902343,1.8557596183,1.9140792223,2.0172600544,2.0471675425,2.0262322985,2.0471675425,2.0411860425,1.7525787861,1.7361296701,1.7107083021,1.674819318,1.6927638101,1.641921082,1.679305442,1.7211759261,1.7899631462,1.9006208503,2.0202508025,1.9858571904,2.0127739304,1.9978201864,2.0038016864,1.9155745943,1.9320237143,1.9125838463,1.9320237143,2.0426814185,2.0531490385,1.9544543304,1.9290329663,1.8258521302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,BU03630794,"Bijlmer-Oost (E, G, K)",13475,407.3481282684,33.0798132234,5.6007672292,5.6220011811,5.6931973746,5.8043633605,5.9779821482,6.1815782828,6.5612913132,7.0621627818,7.2670079704,7.2894909764,7.1358570866,6.9484986811,6.7523968874,6.7698836706,6.6874459709,6.6075063859,6.5213215207,6.5413064186,6.5463026414,6.5325630237,6.3976649744,6.1740839452,5.9892236545,5.9405104671,7.048423164,6.9972118685,6.9834722508,7.0746533421,7.1221174689,7.2320344007,7.3894154593,7.5180682317,7.7366530348,8.0039510252,8.2350263919,8.2687509043,8.1738226442,8.1438453006,8.0201887544,7.8790454216,7.7678794357,7.7678794357,7.7841171648,7.8653058072,7.837826575,7.6642077873,7.4893399422,7.323215492,1.5138559054,1.4738861129,1.4439087694,1.4688898901,1.4576483838,1.4851276159,1.5850520989,1.9010632734,1.9685123013,1.8560972581,1.7936444563,1.7299425971,1.6674897986,1.6587464037,1.6075351082,1.5875502103,1.5688143697,1.5500785292,1.5987917166,1.6849765818,1.7099577025,1.692470916,1.7099577025,1.7049614764,1.463893664,1.4501540496,1.4289200943,1.3989427508,1.4139314225,1.3714635186,1.4026899195,1.4376634892,1.4951200649,1.5875502103,1.6874746932,1.6587464037,1.681229413,1.6687388526,1.6737350788,1.6000407706,1.6137803884,1.5975426592,1.6137803884,1.7062105337,1.7149539253,1.6325162289,1.6112822769,1.5250974084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,BU03630795,Nellestein,1770,296.7351488586,5.9649152007,1.0099241297,1.0137530124,1.0265910309,1.0466363581,1.0779431052,1.1146553342,1.1831247663,1.2734413536,1.3103788106,1.3144329213,1.2867298288,1.2529455691,1.2175847113,1.2207379087,1.2058728342,1.1914582169,1.1759174577,1.1795211123,1.1804220257,1.1779445131,1.1536198466,1.1133039636,1.0799701611,1.0711862533,1.2709638409,1.261729477,1.2592519644,1.2756936375,1.2842523162,1.3040724153,1.3324511931,1.3556497182,1.3950646873,1.4432635642,1.4849308178,1.4910119845,1.473894626,1.4684891447,1.4461915335,1.4207407244,1.4006953972,1.4006953972,1.4036233665,1.4182632124,1.4133081877,1.3820014407,1.350469465,1.3205140885,0.2729768164,0.2657695078,0.2603640265,0.2648685945,0.2628415385,0.2677965632,0.285814835,0.3427976192,0.3549599531,0.3346893972,0.3234279773,0.3119413288,0.3006799095,0.2991033102,0.2898689463,0.2862652917,0.2828868657,0.2795084397,0.2882923476,0.3038331068,0.3083376748,0.3051844769,0.3083376748,0.3074367609,0.2639676805,0.2614901685,0.2576612853,0.2522558039,0.2549585446,0.2473007793,0.2529314893,0.2592378845,0.2695983905,0.2862652917,0.3042835635,0.2991033102,0.3031574215,0.3009051375,0.3018060515,0.2885175757,0.2909950883,0.288067119,0.2909950883,0.3076619895,0.3092385882,0.2943735142,0.2905446316,0.2750038718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,BU03630796,Holendrecht/Reigersbos,8945,268.8746978123,33.2682847169,5.6326774748,5.6540324067,5.7256342388,5.8374335905,6.0120415673,6.2167976863,6.5986741232,7.1023992957,7.3084115852,7.3310226877,7.1765134722,6.9880875964,6.7908685171,6.8084549309,6.7255475442,6.6451525052,6.5584766037,6.5785753651,6.5836000538,6.5697821549,6.434115527,6.20926065,6.0233471219,5.9743563922,7.0885813968,7.0370783261,7.0232604272,7.1149610208,7.1626955733,7.2732387544,7.4315164881,7.5609022568,7.7807324418,8.0495533566,8.28194527,8.315861927,8.2203928153,8.1902446765,8.0658835998,7.9239361061,7.8121367544,7.8121367544,7.8284669977,7.9101182105,7.8824824161,7.7078744392,7.5320102885,7.364939348,1.5224810655,1.482283546,1.4521354072,1.4772588573,1.4659533028,1.4935890972,1.5940828976,1.9118945387,1.979727856,1.8666723306,1.8038637053,1.7397989062,1.6769902843,1.6681970741,1.6166940034,1.596595242,1.5777526544,1.5589100668,1.6079007965,1.694576698,1.7197001481,1.7021137311,1.7197001481,1.7146754561,1.4722341653,1.4584162697,1.4370613345,1.4069131957,1.4219872651,1.3792774012,1.4106817139,1.4458545447,1.5036384779,1.596595242,1.6970890424,1.6681970741,1.6908081798,1.6782464548,1.6832711468,1.609156967,1.6229748659,1.6066446227,1.6229748659,1.7159316299,1.7247248368,1.6418174535,1.6204625216,1.5337866167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,BU03630797,Gein,5490,191.3353293259,28.6930804642,4.8580463161,4.8764644217,4.9382192476,5.0346434492,5.1852385512,5.3618356871,5.6911947576,6.1256453771,6.3033259293,6.3228274512,6.1895670385,6.0270543372,5.8569577134,5.8721255644,5.8006199747,5.7312812233,5.6565253819,5.6738600712,5.678193742,5.6662761428,5.5492670002,5.3553351779,5.194989315,5.1527360109,6.1137277779,6.0693076413,6.057390042,6.1364795572,6.1776494392,6.2729902245,6.4095008918,6.5210929473,6.7106910958,6.9425425484,7.14297488,7.1722271656,7.0898873958,7.0638853648,6.9566269831,6.8342007476,6.737776546,6.737776546,6.7518609807,6.8222831513,6.7984479556,6.6478528537,6.4961743325,6.3520797397,1.3131026168,1.2784332411,1.25243121,1.2740995702,1.2643488064,1.288184002,1.3748574427,1.6489621965,1.7074667706,1.6099591499,1.5557882495,1.5005339299,1.4463630324,1.438779104,1.3943589674,1.3770242781,1.360773008,1.3445217379,1.3867750419,1.4615308833,1.4831992435,1.4680313897,1.4831992435,1.4788655697,1.2697658964,1.2578483001,1.2394301916,1.2134281606,1.2264291761,1.189592965,1.2166784152,1.24701412,1.2968513467,1.3770242781,1.4636977188,1.438779104,1.4582806287,1.4474464486,1.4517801224,1.3878584582,1.3997760574,1.3856916228,1.3997760574,1.4799489889,1.4875329144,1.4160273276,1.397609222,1.3228533777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,BU03630798,Driemond,630,201.196510215,3.131267035,0.5301570984,0.5321670606,0.5389063458,0.5494290892,0.5658634863,0.5851354773,0.6210783313,0.6684897936,0.6878800176,0.6900082126,0.6754655448,0.6577305838,0.6391679916,0.6408232545,0.6330198715,0.6254529549,0.617294873,0.6191866023,0.6196595345,0.6183589705,0.6055897988,0.5844260788,0.5669275841,0.5623164941,0.6671892297,0.6623416738,0.6610411099,0.6696721243,0.6741649809,0.6845694914,0.6994668585,0.7116448652,0.7323356527,0.7576375304,0.779510649,0.7827029419,0.7737172282,0.7708796345,0.7591745604,0.745814223,0.7352914796,0.7352914796,0.7368285096,0.7445136594,0.7419125318,0.7254781347,0.7089255044,0.6932005059,0.1432984842,0.1395150259,0.1366774323,0.1390420937,0.1379779959,0.1405791234,0.1500377693,0.1799507367,0.1863353229,0.1756943462,0.1697826926,0.1637528057,0.1578411523,0.1570135205,0.1521659647,0.1502742354,0.1485007393,0.1467272432,0.1513383333,0.1594964152,0.1618610767,0.1602058135,0.1618610767,0.1613881442,0.1385691613,0.1372685976,0.1352586351,0.1324210415,0.1338398383,0.1298199139,0.1327757408,0.1360862669,0.1415249881,0.1502742354,0.1597328813,0.1570135205,0.1591417159,0.1579593852,0.1584323177,0.1514565662,0.1527571301,0.1512201001,0.1527571301,0.1615063774,0.1623340089,0.1545306262,0.152520664,0.1443625817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
